"131","10164726","23 d 22 h","[Hogar y Moda] - Versionar carta estado cuenta AWS","2024-04-05 12:18:00","2024-04-19 13:36:23","2024-04-19 13:36:23","DESARROLLO SW","CERRADO","MEDIA","lestupinan","SOLATI","DESARROLLO SW::DESPLIEGUE/INTEGRACION","DESARROLLO SW - ANS 480","SERVICIO INTERNO","Javier Vela Cadena","Admin OTRS","25","","","0","0","2024-04-05 12:18:33","0","0",,"0",,,,,"0",,"0","","0",,"","5478","-4998",,"0",,,"",,"2024-04-05 12:18:00","unlock","closed","0","1713551783","0","0","0","0","12","","","","MEDIA","MEDIA","","","","","","","","1","","","","","","CREDITOS HOGAR Y MODA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132","10164725","23 d 22 h","Logo fecha en Informe de Indicadores de gestión no alineado","2024-04-05 12:07:00","2024-04-18 09:23:28","2024-04-18 09:23:28","DESARROLLO SW","CERRADO","ALTA","sjimenez","SOLATI","ADMINFO::INFORMES",,"SERVICIO INTERNO - INCIDENTE","Frank Sebastián Riaño Cano","Admin OTRS","0","","","0","0","2024-04-05 12:07:00","0","0",,"0",,,,,"0",,"0","","0",,"","6856","0",,"0",,,"",,"","unlock","closed","0","1713450208","0","0","0","0","7","TEST001 - TESTING","TEST001 - Cierre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Interfaz","Siempre","Normal","","Prueba Funcional","","","0","","Exitoso","1","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Frank Riaño",""
"133","10164723","23 d 23 h","Error en ubicacion del calendario al momento de crear campaña punto 4","2024-04-05 12:01:53","2024-04-16 06:23:42","2024-04-16 06:23:42","DESARROLLO SW","CERRADO","ALTA","mromero","SOLATI","ADMINFO::AGENTES VIRTUALES::CAMPAÑAS","INCIDENTE IMPORTANTE SOLATI","SERVICIO INTERNO - INCIDENTE","Mariano Romero","Admin OTRS","72","","","0","0","2024-04-05 12:01:53","0","720",,"0",,,,,"0",,"0","","0",,"","3538","2461",,"0",,,"",,"2024-04-09 14:37:38","unlock","closed","0","1713266622","0","0","0","0","37","SOF002 - INCIDENTES ...","SOF002 - Cerrar Inci...","","","","","","","","","","","","","","","","","GRUPO INTER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXITOSAS","EXITOSAS","","","EN ESPERA DE CIERRE","","NORMAL","","","","","","","","","","","","","","","10164710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CerrarIncidente::Despliegue","Error de sintaxis","","","","","","","","","","","","EXITOSAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Carlos Bobadilla","Mary Rodriguez"
"134","10164717","23 d 23 h","Defectos Visuales informes - Jurídicos","2024-04-05 11:29:02","2024-04-29 11:00:18","","DESARROLLO SW","ASIGNADO","ALTA","arendon","SOLATI","ADMINFO::INFORMES::DATOS O RESULTADOS",,"SERVICIO INTERNO - INCIDENTE","Carlos Andrés Bobadilla Durán","Admin OTRS","5","","","0","0","2024-04-05 11:29:02","0","0",,"0",,,,,"0",,"0","","0",,"","0","0",,"0",,,"",,"2024-04-05 11:37:08","lock","open","0","1712335028","0","0","0","0","5","TEST001 - TESTING","TEST001 - Solucion d...","","MEDIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Interfaz","Siempre","Normal","","Prueba Funcional","","","0","","","1","","Los pasos para ser reproducido se encuentra en el enlace del documento.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Javier Vela",""
"135","10164713","23 d 23 h","Visualización periodicidad lista de politicas","2024-04-05 11:15:30","2024-04-10 09:34:18","2024-04-10 09:34:18","DESARROLLO SW","CERRADO","ALTA","gecheverria","SOLATI","ADMINFO::NUEVOS SERVICIOS",,"SERVICIO INTERNO - INCIDENTE","Gustavo Adolfo Echeverría Gómez","Admin OTRS","0","","","0","0","2024-04-05 11:15:30","0","0",,"0",,,,,"0",,"0","","0",,"","2238","0",,"0",,,"",,"","unlock","closed","0","1712759658","0","0","0","0","7","TEST001 - TESTING","TEST001 - Cierre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Funcional","Siempre","Alta","","Prueba Funcional","","","0000","","Exitoso","1","","* Acceder al módulo de condonaciones 2.0
* Crear una nueva politica / Editar una politica
* configurar el campo ""Periodicidad De Pago"" en semanal
* Guardar los cambios
* Ir al visual de lista de politicas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breyner Marin",""
"136","10164668","24 d 15 h","Procesos existentes modo demandando servicios  sacar mensaje incorrecto al intentar cambiar abogado","2024-04-04 20:03:46","2024-04-29 11:00:18","2024-04-18 14:55:16","DESARROLLO SW","EN PROGRESO","ALTA","rcalderon","SOLATI","ADMINFO::JURIDICO::ESTRUCTURADOR DEMANDA","INCIDENTE IMPORTANTE SOLATI","SERVICIO INTERNO - INCIDENTE","Cristian Camilo Charris","Admin OTRS","3030","","","0","0","2024-04-04 20:03:46","0","720",,"0",,,,,"0",,"0","","0",,"","5275","724",,"0",,,"",,"2024-04-11 12:25:55","lock","open","0","1714169585","0","0","0","0","47","SOF002 - INCIDENTES ...","SOF002 - Incidente E...","","","","","","","","","","","","","","","","","EPM-JURIDICO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXITOSAS","FALLIDAS","","","EN DESARROLLO","","NORMAL","","","","","","","","","","","","","","","10164535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IncidenteEnDesarrollo::Desarrollador","Error de regla de negocio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jose Cardona","Mary Rodriguez"
"137","10164645","24 d 19 h","Error en Agentes virtuales - Cargue masivo Gestiones V","2024-04-04 15:53:00","2024-04-26 09:18:54","2024-04-26 09:18:54","DESARROLLO SW","CERRADO","ALTA","jrondon","SOLATI","ADMINFO::AGENTES VIRTUALES",,"SERVICIO INTERNO - INCIDENTE","Oscar Felipe Díaz Lozano","Admin OTRS","0","","","0","0","2024-04-04 15:53:00","0","0",,"0",,,,,"0",,"0","","0",,"","12085","0",,"0",,,"",,"","unlock","closed","0","1714141134","0","0","0","0","7","TEST001 - TESTING","TEST001 - Cierre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Funcional","Siempre","Normal","","Prueba Funcional","","","0","","Exitoso","1","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Oscar Felipe Diaz Lozano",""
"138","10164641","24 d 19 h","Ticket#10164636 — INCIDENTE PRUEBAS WHATSAPP","2024-04-04 15:45:04","2024-04-08 09:51:00","2024-04-05 15:23:43","DESARROLLO SW","RESUELTO","ALTA","irestrepo","SOLATI","ADMINFO::CHATBOT::CHATBOT COBRANZAS","INCIDENTE URGENTE SOLATI","SERVICIO INTERNO - INCIDENTE","Ignacio Restrepo","Admin OTRS","26","","","0","0","2024-04-04 15:45:04","0","60",,"0",,,,,"0",,"0","","0",,"","518","81",,"0",,,"",,"2024-04-05 12:29:15","lock","closed","0","1712587860","0","0","0","0","22","SOF002 - INCIDENTES ...","SOF002 - Resultado S...","","MEDIA","","","","","","","","","","","","","","","COVINOC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXITOSAS","EXITOSAS","","","DESPLIEGUE PRODUCCION PROGRAMADO","","URGENTE","","","","","","","","","","","","","","","10164636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10164636","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SolucionEnProduccion::Despliegue","Error de regla de negocio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yender Lobo","Mary Rodriguez"
"139","10164624","24 d 20 h","[CELULA BCS] Sprint 1","2024-04-04 14:13:57","2024-04-29 11:00:18","","DESARROLLO SW","EN PROGRESO","ALTA","cmorales","SOLATI","ADMINFO::NUEVOS SERVICIOS","NUEVO REQUERIMIENTO DESARROLLO GRANDE","SERVICIO INTERNO","Gustavo Adolfo Echeverría Gómez","Admin OTRS","4809","78h 9m","2024-05-14 08:13:57","281396","1285796","2024-04-05 15:34:02","0","0",,"0",,,,,"0",,"0","","0",,"1285796","0","0","281396","0",,"1715692437","2024-05-14 08:13:57","281396","","unlock","open","0","1713564911","0","1715692437","0","0","14","SOF005 - NUEVOS REQU...","SOF001 - Ejecutar Pr...","","","","","","","","","","","","","","","","","BANCO CAJA SOCIAL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EN PRUEBAS QA","","Tradicional","","","NO","80","80","80","2024-04-04","2024-04-17","https://drive.google.com/drive/u/0/folders/12L006IcjqhjPRjkyLBtTiX3cYLDPejzH","","2024-04-17","2024-05-03","http://dev.solati.corp/operaciones/despliegues_implementacion/-/commit/605d1eee1127993c99456b7b45f3d71bf679c257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF001 - NUEVOS REQUERIMIENTOS DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://app.smartsheet.com/sheets/XC924Pv99ccWR6p5W9HjcWFwF2cwhFC27vXVJMr1","","","","","","","","","","","","NO","","","","","","","","","","","","","","","","","","","","","","","","Personalizado","","","0","","0","","","2024-04-18 09:00:00","","","Breyner Marin","Gustavo Echeverria"
"140","10164618","24 d 21 h","Error en el envió del otp","2024-04-04 13:42:46","2024-04-18 13:51:02","2024-04-18 13:51:02","DESARROLLO SW","CERRADO","ALTA","jmartinez","SOLATI","ADMINFO::CHATBOT",,"SERVICIO INTERNO - INCIDENTE","Juan Camilo Martinez Anaya","Admin OTRS","0","","","0","0","2024-04-04 13:42:46","0","0",,"0",,,,,"0",,"0","","0",,"","7808","0",,"0",,,"",,"","unlock","closed","0","1713466262","0","0","0","0","10","TEST001 - TESTING","TEST001 - Cierre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Funcional","Siempre","Alta","","Prueba Funcional","","","0","0","Exitoso","1","","- Nos comunicamos por whatsapp
-Ingresamos la cedula.
-Revisamos que la otp nos llegue al celular.
-Validamos si ese numero se encuentra registrado.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yender Lobo",""
"141","10164608","24 d 21 h","Visual de condiciones","2024-04-04 13:05:54","2024-04-10 09:39:26","2024-04-10 09:39:26","DESARROLLO SW","CERRADO","ALTA","gecheverria","SOLATI","ADMINFO::NUEVOS SERVICIOS",,"SERVICIO INTERNO - INCIDENTE","Gustavo Adolfo Echeverría Gómez","Admin OTRS","0","","","0","0","2024-04-04 13:05:54","0","0",,"0",,,,,"0",,"0","","0",,"","2913","0",,"0",,,"",,"","unlock","closed","0","1712759965","0","0","0","0","7","TEST001 - TESTING","TEST001 - Cierre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Funcional","Siempre","Alta","","Prueba Funcional","","","000","","Exitoso","1","","* Ingresar a adminfo
* Ingresar al modulo de condonacion 2.0
* Clic al botón Crear una nueva politica
* llenar los formularios hasta llegar a la tabla de atribuciones
* agregar dos variables a condonar
* agregar condiciones al gestor en cada variable
* eliminar una de las dos variables
* visualizar las condiciones, se evidencia que las condiciones agregadas a las 2 variables persisten aunque se tenga únicamente una variable en la tabla de atribuciones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Breyner Marin",""
"142","10164547","25 d 2 h","Defectos Visuales - Administrar Usuarios","2024-04-04 08:13:21","2024-04-29 11:00:18","2024-04-04 08:44:32","DESARROLLO SW","ASIGNADO","ALTA","jrondon","SOLATI","ADMINFO::MODULO MANTENIMIENTO::GESTION DE USUARIOS",,"SERVICIO INTERNO - INCIDENTE","Carlos Andrés Bobadilla Durán","Admin OTRS","0","","","0","0","2024-04-04 08:13:21","0","0",,"0",,,,,"0",,"0","","0",,"","31","0",,"0",,,"",,"","unlock","open","0","1712855487","0","0","0","0","7","TEST001 - TESTING","TEST001 - Solucion d...","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Interfaz","Siempre","Normal","","Smoke Test","","","0","","Fallido","1","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Javier Vela",""
"143","10164545","25 d 2 h","Defectos Visuales Agentes Virtuales-Cargue Masivo","2024-04-04 08:04:16","2024-04-16 14:36:56","2024-04-16 14:36:56","DESARROLLO SW","RESUELTO","ALTA","jrondon","SOLATI","ADMINFO::AGENTES VIRTUALES::CARGA MASIVA",,"SERVICIO INTERNO - INCIDENTE","John Rondon","Admin OTRS","5","","","0","0","2024-04-04 08:04:16","0","0",,"0",,,,,"0",,"0","","0",,"","6632","0",,"0",,,"",,"2024-04-04 08:43:51","lock","closed","0","1713296216","0","0","0","0","8","TEST001 - TESTING","TEST001 - Verificar ...","","MEDIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Interfaz","Siempre","Normal","","Smoke Test","","","0","","-","1","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Javier Vela",""
"144","10164519","25 d 19 h","Defectos Visuales Gestión - Jurídica","2024-04-03 15:45:32","2024-04-19 09:48:22","2024-04-19 09:48:22","DESARROLLO SW","CERRADO","ALTA","arendon","SOLATI","ADMINFO::JURIDICO::GESTION JURIDICA",,"SERVICIO INTERNO - INCIDENTE","Aldodaiyan Rendon Gutierrez","Admin OTRS","5","","","0","0","2024-04-03 15:45:32","0","0",,"0",,,,,"0",,"0","","0",,"","9002","0",,"0",,,"",,"2024-04-03 15:47:17","lock","closed","0","1713538102","0","0","0","0","17","TEST001 - TESTING","TEST001 - Cierre","","MEDIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Interfaz","Siempre","Normal","","Prueba Funcional","","","0","2","Exitoso","1","","Los pasos para ser reproducido se encuentran en el enlace del documento adjunto.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Javier Vela",""
"145","10164513","25 d 19 h","Ajuste exporte de archivos planos rocky9 postgres 15","2024-04-03 15:34:12","2024-04-04 20:20:05","2024-04-03 16:38:54","DESARROLLO SW","RESUELTO","ALTA","sbarato","SOLATI","ADMINFO::INFORMES::DESCARGA A PLANO","INCIDENTE URGENTE SOLATI","SERVICIO INTERNO - INCIDENTE","Sergio Barato","Admin OTRS","68","","","0","0","2024-04-03 15:34:12","0","60",,"0",,,,,"0",,"0","","0",,"","64","535",,"0",,,"",,"2024-04-03 15:44:35","lock","closed","0","1712280005","0","0","0","0","22","SOF002 - INCIDENTES ...","SOF002 - Resultado S...","","ALTA","","","","","","","","","","","","","","","SOLATI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXITOSAS","EXITOSAS","","","DESPLIEGUE PRODUCCION PROGRAMADO","","NORMAL","","","","","","","","","","","","","","","1111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SolucionEnProduccion::Despliegue","Error de versiones en ambientes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Javier Vela","Mary Rodriguez"
"146","10164465","25 d 23 h","Novedad informe gráfico análisis de gestiones - perdida filtro de búsqueda","2024-04-03 11:57:32","2024-04-24 05:05:03","2024-04-19 14:57:36","DESARROLLO SW","RESUELTO","ALTA","amolina","SOLATI","ADMINFO::INFORMES::GRAFICOS","INCIDENTE URGENTE SOLATI","SERVICIO INTERNO - INCIDENTE","Alexander Molina Barrientos","Admin OTRS","781","","","0","0","2024-04-03 11:57:32","0","60",,"0",,,,,"0",,"0","","0",,"","6660","-6060",,"0",,,"",,"2024-04-10 08:51:18","lock","closed","0","1713953102","0","0","0","0","29","SOF002 - INCIDENTES ...","SOF002 - Resultado S...","","MEDIA","","","","","","","","","","","","","","","KONECTA-CERTIFICACIONES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EXITOSAS","EXITOSAS","","","DESPLIEGUE PRODUCCION PROGRAMADO","","IMPORTANTE","","","","","","","","","","","","","","","10164464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SolucionEnProduccion::Despliegue","Error de regla de negocio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Julian Zapata","Mary Rodriguez"
"147","10164439","26 d 0 h","[Electrocreditos del Cauca] - Error al sincronizar obligaciones","2024-04-03 10:20:58","2024-04-17 08:15:40","2024-04-04 11:04:53","DESARROLLO SW","CERRADO","ALTA","ymena","SOLATI","ADMINFO::MODULO MANTENIMIENTO::ADMINFO MOVIL","INCIDENTE NORMAL SOLATI","SERVICIO INTERNO - INCIDENTE","Yeisson Mena Triana","Admin OTRS","31","","","0","0","2024-04-03 10:20:58","0","2160",,"0",,,,,"0",,"0","","0",,"","583","11416",,"0",,,"",,"2024-04-04 09:01:50","unlock","closed","0","1712246693","0","0","0","0","14","SOF002 - INCIDENTES ...","SOF002 - Cerrar Inci...","","ALTA","","","","","","","","","","","","","","","ELECTROCREDITOS DEL CAUCA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CERRADO","","NORMAL","","","","","","","","","","","","","","","0","Configuración","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IncidenteEnDesarrollo::Desarrollador","Error de regla de negocio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Elian Ureche",""
"148","10164438","26 d 1 h","Error Campañas Voicebot","2024-04-03 09:56:22","2024-04-12 08:15:47","2024-04-12 08:15:47","DESARROLLO SW","CERRADO","ALTA","jcgomez","SOLATI","ADMINFO::AGENTES VIRTUALES::CAMPAÑAS","INCIDENTE CRITICO SOLATI","SERVICIO INTERNO - INCIDENTE","Juan Carlos Gomez","Admin OTRS","53","","","0","0","2024-04-03 09:56:22","0","30",,"0",,,,,"0",,"0","","0",,"","3679","-3319",,"0",,,"",,"2024-04-04 10:44:04","lock","closed","0","1712927746","0","0","0","0","17","SOF002 - INCIDENTES ...","SOF002 - Cerrar Inci...","","","","","","","","","","","","","","","","","EPM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CERRADO","","IMPORTANTE","","","","","","","","","","","","","","","10161274","No Fue Posible Replicar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IncidenteEnDesarrollo::Desarrollador","Error de sintaxis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jose Cardona",""
"149","10164423","26 d 2 h","Error Creación Campaña (Adminfo Connect)","2024-04-03 09:02:12","2024-04-08 10:05:13","2024-04-08 10:05:13","DESARROLLO SW","CERRADO","ALTA","arendon","SOLATI","ADMINFO::ADMINFO CONNECT",,"SERVICIO INTERNO - INCIDENTE","Oscar Felipe Díaz Lozano","Admin OTRS","6","","","0","0","2024-04-03 09:02:12","0","0",,"0",,,,,"0",,"0","","0",,"","2403","0",,"0",,,"",,"2024-04-03 09:14:07","lock","closed","0","1712588713","0","0","0","0","11","TEST001 - TESTING","TEST001 - Cierre","","ALTA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Funcional","Siempre","Alta","","Prueba Funcional","","","0","","Exitoso","1","","Administración - Menu acordeon en la opcion de telefonia - Lista campañas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEST001-TESTING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Javier Vela",""
"150","10164410","26 d 2 h","fallo cat de cargue de gestiones motor","2024-04-03 08:19:24","2024-04-05 15:00:58","2024-04-05 15:00:58","DESARROLLO SW","CERRADO","ALTA","irestrepo","SOLATI","ADMINFO::GESTION::GUARDAR GESTION","INCIDENTE IMPORTANTE SOLATI","SERVICIO INTERNO - INCIDENTE","Mary Rodriguez","Admin OTRS","11","","","0","0","2024-04-03 08:19:24","0","720",,"0",,,,,"0",,"0","","0",,"","1481","4518",,"0",,,"",,"","unlock","closed","0","1712347258","0","0","0","0","6","SOF002 - INCIDENTES ...","SOF002 - Cerrar Inci...","","","","","","","","","","","","","","","","","TUYA-PREJURIDICA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CERRADO","","","","","","","","","","","","","","","","","10164399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10164399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AnalizarIncidente::Incident Manager","Despliegue no realizado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"151","10164376","26 d 18 h","Error en cálculo de cuota de rediferidos ambiente Implementación.","2024-04-02 16:27:37","2024-04-29 11:00:19","","DESARROLLO SW","EN ESPERA DEL CLIENTE","ALTA","ymena","SOLATI","ADMINFO::ALTERNATIVAS DE PAGO::REDIFERIDOS","INCIDENTE IMPORTANTE SOLATI","SERVICIO INTERNO - INCIDENTE","Yeisson Mena Triana","Admin OTRS","5","99h 15m","2024-05-16 11:19:31","357329","1469729","2024-04-02 16:27:37","0","720",,"0",,,,,"0",,"0","","0",,"1469729","0","0","357329","0",,"1715876371","2024-05-16 11:19:31","357329","","unlock","open","0","1712149705","0","1715876371","0","0","5","SOF002 - INCIDENTES ...","SOF002 - Completar I...","","","","","","","","","","","","","","","","","SOLATI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EN ESPERA DEL CLIENTE","","","","","","","","","","","","","","","","","0","Configuración","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOF002-INCIDENTES DE DESARROLLO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AnalizarIncidente::Incident Manager","Error de regla de negocio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
